light_id,season,avg_temperature_c,rainfall_mm,failure_risk_score,predicted_failure_date
SL-2650,monsoon,28.93,232.22,0.95,2026-03-29
SL-2650,summer,37.74,31.93,0.74,2026-04-05
SL-2650,winter,22.58,5.36,0.34,
SL-2651,monsoon,28.78,209.58,0.99,2026-03-23
SL-2651,summer,36.53,36.0,0.79,2026-04-25
SL-2651,winter,22.54,5.59,0.37,
SL-2652,monsoon,27.34,249.77,0.99,2026-03-22
SL-2652,summer,34.58,37.1,0.67,2026-04-27
SL-2652,winter,23.57,11.11,0.52,2026-06-14
SL-2653,monsoon,29.94,186.03,0.91,2026-04-03
SL-2653,summer,37.65,30.71,0.85,2026-04-17
SL-2653,winter,20.14,15.22,0.49,
SL-2654,monsoon,29.86,203.81,0.82,2026-03-29
SL-2654,summer,36.62,36.82,0.7,2026-03-28
SL-2654,winter,19.46,19.52,0.42,
SL-2655,monsoon,25.85,153.4,0.92,2026-03-29
SL-2655,summer,37.64,36.72,0.75,2026-05-01
SL-2655,winter,19.34,13.72,0.44,
SL-2656,monsoon,28.5,210.86,0.93,2026-03-23
SL-2656,summer,34.69,28.2,0.73,2026-04-30
SL-2656,winter,21.91,19.41,0.37,
SL-2657,monsoon,29.99,168.73,0.91,2026-04-02
SL-2657,summer,33.85,37.6,0.66,2026-04-28
SL-2657,winter,18.81,6.76,0.4,
SL-2658,monsoon,27.11,176.23,0.99,2026-03-22
SL-2658,summer,32.68,39.68,0.76,2026-04-25
SL-2658,winter,22.2,19.45,0.5,
SL-2659,monsoon,27.33,247.67,0.9,2026-03-26
SL-2659,summer,32.26,20.78,0.85,2026-03-28
SL-2659,winter,23.28,12.2,0.46,
SL-2660,monsoon,28.87,177.05,0.94,2026-04-01
SL-2660,summer,34.17,34.08,0.68,2026-05-17
SL-2660,winter,20.15,6.76,0.5,
SL-2661,monsoon,27.05,153.17,0.96,2026-03-28
SL-2661,summer,34.58,28.04,0.78,2026-03-26
SL-2661,winter,19.7,14.59,0.43,
SL-2662,monsoon,28.44,208.74,0.99,2026-03-23
SL-2662,summer,37.3,37.71,0.84,2026-03-31
SL-2662,winter,24.03,7.15,0.49,
SL-2663,monsoon,25.15,241.59,0.93,2026-04-01
SL-2663,summer,34.41,27.65,0.74,2026-04-16
SL-2663,winter,20.03,11.88,0.29,
SL-2664,monsoon,29.06,205.82,0.85,2026-03-28
SL-2664,summer,36.61,36.43,0.75,2026-04-13
SL-2664,winter,23.53,13.44,0.43,
SL-2665,monsoon,29.26,225.5,0.85,2026-04-16
SL-2665,summer,35.05,29.84,0.72,2026-04-30
SL-2665,winter,24.81,15.99,0.41,
SL-2666,monsoon,28.59,179.23,0.84,2026-03-29
SL-2666,summer,33.79,22.01,0.62,2026-05-15
SL-2666,winter,24.98,10.89,0.32,
SL-2667,monsoon,27.36,163.77,0.95,2026-03-25
SL-2667,summer,33.34,39.41,0.74,2026-04-19
SL-2667,winter,20.71,7.89,0.53,2026-04-25
SL-2668,monsoon,29.49,232.65,0.99,2026-03-23
SL-2668,summer,37.64,38.34,0.86,2026-03-24
SL-2668,winter,24.86,11.28,0.46,
SL-2669,monsoon,27.99,163.24,0.98,2026-03-22
SL-2669,summer,36.32,17.44,0.74,2026-04-30
SL-2669,winter,20.27,14.57,0.46,
SL-2670,monsoon,27.62,166.54,0.88,2026-04-08
SL-2670,summer,35.75,39.97,0.75,2026-04-03
SL-2670,winter,23.83,13.56,0.46,
SL-2671,monsoon,28.69,222.23,0.99,2026-03-23
SL-2671,summer,36.05,17.78,0.72,2026-04-13
SL-2671,winter,22.72,16.85,0.54,2026-06-08
SL-2672,monsoon,27.04,156.06,0.95,2026-03-22
SL-2672,summer,33.65,32.37,0.85,2026-03-26
SL-2672,winter,18.95,7.44,0.46,
SL-2673,monsoon,29.99,180.06,0.88,2026-04-02
SL-2673,summer,36.86,23.66,0.78,2026-03-30
SL-2673,winter,23.11,9.75,0.41,
SL-2674,monsoon,26.37,229.66,0.96,
SL-2674,summer,33.27,34.91,0.66,
SL-2674,winter,24.34,11.47,0.35,
SL-2675,monsoon,25.86,182.13,0.92,2026-04-04
SL-2675,summer,32.58,28.92,0.77,2026-04-30
SL-2675,winter,19.6,6.13,0.44,
SL-2676,monsoon,29.56,172.36,0.93,2026-03-28
SL-2676,summer,35.51,22.47,0.67,2026-04-16
SL-2676,winter,19.48,17.29,0.34,
SL-2677,monsoon,26.1,191.36,0.89,2026-04-03
SL-2677,summer,36.89,23.24,0.71,2026-04-04
SL-2677,winter,19.23,18.03,0.25,
SL-2678,monsoon,29.21,241.21,0.88,2026-04-09
SL-2678,summer,36.0,33.29,0.65,2026-05-23
SL-2678,winter,24.36,15.9,0.39,
SL-2679,monsoon,25.36,228.07,0.94,2026-03-22
SL-2679,summer,35.27,22.95,0.75,2026-05-05
SL-2679,winter,19.87,14.41,0.4,
SL-2680,monsoon,25.92,168.7,0.87,2026-03-28
SL-2680,summer,33.09,35.25,0.73,2026-04-10
SL-2680,winter,23.65,17.15,0.52,2026-05-28
SL-2681,monsoon,25.72,173.58,0.9,2026-04-08
SL-2681,summer,34.15,27.04,0.73,2026-04-05
SL-2681,winter,21.31,10.44,0.35,
SL-2682,monsoon,28.92,247.13,0.94,2026-03-29
SL-2682,summer,34.3,34.31,0.78,2026-04-03
SL-2682,winter,19.45,10.84,0.46,
SL-2683,monsoon,25.23,207.36,0.99,2026-03-22
SL-2683,summer,35.65,16.69,0.79,2026-04-22
SL-2683,winter,22.23,9.68,0.49,
SL-2684,monsoon,27.38,236.32,0.99,2026-03-23
SL-2684,summer,33.33,19.63,0.74,2026-04-14
SL-2684,winter,23.87,16.78,0.53,2026-04-25
SL-2685,monsoon,26.48,180.66,0.94,2026-04-01
SL-2685,summer,35.87,17.48,0.82,2026-04-22
SL-2685,winter,20.46,19.62,0.46,
SL-2686,monsoon,29.79,210.32,0.99,2026-03-22
SL-2686,summer,34.14,20.52,0.8,2026-04-18
SL-2686,winter,20.03,6.59,0.38,
SL-2687,monsoon,25.07,153.57,0.96,2026-03-26
SL-2687,summer,37.74,26.66,0.84,2026-04-03
SL-2687,winter,24.02,18.73,0.45,
SL-2688,monsoon,26.06,235.09,0.8,2026-04-20
SL-2688,summer,33.76,15.59,0.68,2026-04-07
SL-2688,winter,21.12,12.75,0.39,
SL-2689,monsoon,26.88,202.38,0.84,2026-03-29
SL-2689,summer,34.84,32.81,0.65,2026-04-06
SL-2689,winter,19.66,9.86,0.31,
SL-2690,monsoon,27.2,208.94,0.93,2026-03-26
SL-2690,summer,37.86,20.35,0.68,2026-04-15
SL-2690,winter,21.53,9.64,0.31,
SL-2691,monsoon,29.66,239.66,0.95,
SL-2691,summer,36.98,15.94,0.79,
SL-2691,winter,23.17,10.38,0.53,
SL-2692,monsoon,26.66,233.47,0.99,2026-03-22
SL-2692,summer,35.61,20.11,0.72,2026-04-03
SL-2692,winter,22.91,14.66,0.44,
SL-2693,monsoon,25.14,160.69,0.92,2026-04-05
SL-2693,summer,35.8,16.13,0.83,2026-03-24
SL-2693,winter,24.22,5.9,0.47,
SL-2694,monsoon,28.06,237.15,0.91,2026-04-06
SL-2694,summer,33.68,19.19,0.75,2026-04-14
SL-2694,winter,20.35,19.53,0.44,
SL-2695,monsoon,26.67,248.66,0.99,2026-03-22
SL-2695,summer,36.21,22.23,0.73,2026-05-07
SL-2695,winter,22.53,19.95,0.42,
SL-2696,monsoon,25.21,201.66,0.99,2026-03-22
SL-2696,summer,35.78,38.91,0.8,2026-04-02
SL-2696,winter,18.93,18.58,0.4,
SL-2697,monsoon,25.87,200.32,0.99,2026-03-23
SL-2697,summer,35.83,28.59,0.94,2026-04-01
SL-2697,winter,22.28,12.45,0.55,2026-04-22
SL-2698,monsoon,27.25,174.98,0.96,2026-03-24
SL-2698,summer,32.2,37.05,0.7,2026-04-30
SL-2698,winter,23.24,7.85,0.42,
SL-2699,monsoon,29.54,159.91,0.98,2026-03-22
SL-2699,summer,36.46,32.87,0.68,2026-03-31
SL-2699,winter,24.03,17.2,0.46,
SL-2700,monsoon,25.48,239.7,0.9,2026-03-29
SL-2700,summer,32.8,38.9,0.66,2026-04-26
SL-2700,winter,22.34,14.59,0.37,
SL-2701,monsoon,28.41,150.61,0.9,2026-04-05
SL-2701,summer,35.14,19.09,0.71,2026-04-01
SL-2701,winter,21.49,6.55,0.41,
SL-2702,monsoon,28.19,235.15,0.99,2026-03-23
SL-2702,summer,35.96,33.44,0.7,2026-05-04
SL-2702,winter,22.23,5.28,0.52,2026-05-22
SL-2703,monsoon,28.01,150.74,0.99,2026-03-22
SL-2703,summer,34.87,31.42,0.83,2026-04-20
SL-2703,winter,18.89,13.63,0.52,2026-06-08
SL-2704,monsoon,26.79,214.87,0.92,2026-03-25
SL-2704,summer,32.51,32.38,0.62,2026-03-29
SL-2704,winter,19.52,9.54,0.34,
SL-2705,monsoon,25.51,221.41,0.95,2026-03-28
SL-2705,summer,33.23,21.87,0.78,2026-04-11
SL-2705,winter,23.47,13.46,0.49,
SL-2706,monsoon,26.52,179.47,0.81,2026-04-22
SL-2706,summer,34.09,39.56,0.66,2026-04-29
SL-2706,winter,21.21,15.03,0.37,
SL-2707,monsoon,25.92,206.63,0.97,2026-03-24
SL-2707,summer,35.48,38.91,0.71,2026-05-05
SL-2707,winter,20.72,10.26,0.44,
SL-2708,monsoon,26.35,154.27,0.91,
SL-2708,summer,34.92,31.62,0.7,
SL-2708,winter,20.92,13.79,0.44,
SL-2709,monsoon,28.99,227.65,0.96,
SL-2709,summer,32.17,33.08,0.67,
SL-2709,winter,24.19,10.3,0.47,
SL-2710,monsoon,29.57,223.4,0.98,2026-03-22
SL-2710,summer,34.06,24.58,0.73,2026-04-15
SL-2710,winter,19.71,14.6,0.47,
SL-2711,monsoon,28.68,230.26,0.99,2026-03-22
SL-2711,summer,35.28,25.33,0.77,2026-03-27
SL-2711,winter,20.51,19.76,0.43,
SL-2712,monsoon,28.91,200.04,0.99,2026-03-22
SL-2712,summer,37.22,17.84,0.76,2026-04-04
SL-2712,winter,21.11,6.32,0.42,
SL-2713,monsoon,28.46,233.59,0.93,2026-03-29
SL-2713,summer,35.33,37.27,0.64,2026-04-02
SL-2713,winter,23.22,10.38,0.38,
SL-2714,monsoon,29.55,158.77,0.92,2026-04-02
SL-2714,summer,34.94,17.82,0.73,2026-05-03
SL-2714,winter,18.51,13.45,0.58,2026-05-11
SL-2715,monsoon,26.68,249.43,0.92,2026-04-03
SL-2715,summer,32.86,37.79,0.84,2026-04-02
SL-2715,winter,23.64,13.92,0.48,
SL-2716,monsoon,25.12,189.0,0.94,2026-03-31
SL-2716,summer,33.74,35.07,0.71,2026-04-28
SL-2716,winter,18.13,18.12,0.28,
SL-2717,monsoon,29.31,240.55,0.94,2026-03-30
SL-2717,summer,33.04,33.46,0.7,2026-05-14
SL-2717,winter,21.68,13.5,0.38,
SL-2718,monsoon,25.53,178.38,0.89,2026-04-09
SL-2718,summer,36.79,33.14,0.79,2026-04-23
SL-2718,winter,19.46,12.54,0.37,
SL-2719,monsoon,27.56,178.96,0.9,2026-04-05
SL-2719,summer,35.66,26.65,0.65,2026-05-08
SL-2719,winter,19.09,16.31,0.5,
SL-2720,monsoon,29.25,247.48,0.88,2026-04-09
SL-2720,summer,34.79,22.82,0.79,2026-04-22
SL-2720,winter,18.84,14.24,0.47,
SL-2721,monsoon,28.23,175.8,0.87,2026-04-11
SL-2721,summer,35.34,23.22,0.72,2026-03-28
SL-2721,winter,22.32,14.05,0.35,
SL-2722,monsoon,29.29,239.36,0.83,2026-03-29
SL-2722,summer,36.81,38.86,0.67,2026-03-26
SL-2722,winter,19.33,19.83,0.38,
SL-2723,monsoon,25.5,238.2,0.95,2026-03-22
SL-2723,summer,36.43,19.05,0.83,2026-04-15
SL-2723,winter,19.9,14.65,0.42,
SL-2724,monsoon,29.23,208.9,0.97,2026-03-26
SL-2724,summer,35.74,27.93,0.7,2026-04-26
SL-2724,winter,19.82,14.09,0.35,
SL-2725,monsoon,27.28,175.47,0.99,2026-03-23
SL-2725,summer,37.57,15.68,0.83,2026-04-12
SL-2725,winter,23.47,10.04,0.54,2026-04-05
SL-2726,monsoon,25.48,246.0,0.99,2026-03-23
SL-2726,summer,33.76,15.89,0.78,2026-04-17
SL-2726,winter,21.11,7.94,0.43,
SL-2727,monsoon,26.61,157.98,0.92,2026-03-25
SL-2727,summer,33.94,22.79,0.78,2026-04-25
SL-2727,winter,20.68,18.08,0.43,
SL-2728,monsoon,28.27,174.59,0.84,2026-04-03
SL-2728,summer,33.84,33.83,0.65,2026-05-05
SL-2728,winter,18.21,7.11,0.28,
SL-2729,monsoon,27.96,208.42,0.94,2026-03-25
SL-2729,summer,32.18,34.3,0.74,2026-04-06
SL-2729,winter,20.27,17.76,0.37,
SL-2730,monsoon,28.35,208.98,0.88,2026-03-24
SL-2730,summer,35.56,28.21,0.81,2026-04-09
SL-2730,winter,19.05,11.5,0.5,
SL-2731,monsoon,29.61,183.66,0.92,2026-03-30
SL-2731,summer,33.25,24.29,0.69,2026-05-03
SL-2731,winter,18.91,17.28,0.38,
SL-2732,monsoon,29.52,241.43,0.76,2026-04-09
SL-2732,summer,33.78,35.07,0.62,2026-03-25
SL-2732,winter,18.48,20.0,0.37,
SL-2733,monsoon,28.22,191.4,0.91,2026-04-05
SL-2733,summer,36.42,28.27,0.74,2026-04-06
SL-2733,winter,20.02,9.04,0.47,
SL-2734,monsoon,25.38,186.76,0.86,2026-04-04
SL-2734,summer,34.31,23.14,0.73,2026-04-25
SL-2734,winter,23.64,6.73,0.54,2026-05-14
SL-2735,monsoon,26.47,189.36,0.95,2026-03-25
SL-2735,summer,32.62,15.01,0.66,2026-04-02
SL-2735,winter,22.29,13.2,0.51,2026-06-17
SL-2736,monsoon,25.94,160.52,0.82,2026-04-17
SL-2736,summer,35.74,39.1,0.78,2026-04-23
SL-2736,winter,21.63,10.64,0.44,
SL-2737,monsoon,29.29,225.54,0.94,2026-03-29
SL-2737,summer,33.56,31.54,0.62,2026-04-29
SL-2737,winter,24.09,5.14,0.34,
SL-2738,monsoon,29.91,182.17,0.99,2026-03-22
SL-2738,summer,34.4,25.28,0.84,2026-04-08
SL-2738,winter,18.52,11.07,0.58,2026-03-31
SL-2739,monsoon,29.32,174.18,0.85,2026-03-24
SL-2739,summer,37.2,39.18,0.63,2026-04-25
SL-2739,winter,23.1,11.22,0.45,
SL-2740,monsoon,28.91,224.85,0.8,2026-03-25
SL-2740,summer,36.07,22.72,0.54,2026-04-25
SL-2740,winter,24.47,12.8,0.37,
SL-2741,monsoon,29.29,194.16,0.97,2026-03-23
SL-2741,summer,33.29,22.54,0.77,2026-04-26
SL-2741,winter,18.99,12.37,0.5,
SL-2742,monsoon,26.58,237.77,0.99,2026-03-22
SL-2742,summer,37.64,26.05,0.73,2026-04-12
SL-2742,winter,22.5,16.17,0.45,
SL-2743,monsoon,25.1,203.62,0.99,2026-03-22
SL-2743,summer,33.6,16.7,0.78,2026-03-30
SL-2743,winter,22.79,5.47,0.32,
SL-2744,monsoon,26.98,151.74,0.95,
SL-2744,summer,35.13,17.8,0.67,
SL-2744,winter,19.03,18.62,0.34,
SL-2745,monsoon,27.78,200.28,0.99,2026-03-22
SL-2745,summer,34.23,15.08,0.72,2026-04-23
SL-2745,winter,19.52,11.95,0.44,
SL-2746,monsoon,25.94,245.23,0.78,2026-03-28
SL-2746,summer,33.0,15.1,0.62,2026-05-27
SL-2746,winter,21.88,5.22,0.44,
SL-2747,monsoon,26.88,157.74,0.94,2026-03-28
SL-2747,summer,36.89,23.15,0.65,2026-05-21
SL-2747,winter,20.8,13.46,0.38,
SL-2748,monsoon,27.46,219.76,0.98,2026-03-23
SL-2748,summer,36.84,19.46,0.84,2026-03-24
SL-2748,winter,18.48,19.01,0.48,
SL-2749,monsoon,25.38,154.18,0.96,2026-03-25
SL-2749,summer,37.07,33.65,0.76,2026-03-30
SL-2749,winter,24.0,6.62,0.41,
SL-2750,monsoon,26.49,166.6,0.88,2026-04-06
SL-2750,summer,33.51,37.97,0.66,2026-03-28
SL-2750,winter,18.96,7.42,0.47,
SL-2751,monsoon,26.91,223.12,0.91,2026-03-31
SL-2751,summer,33.5,22.62,0.72,2026-03-25
SL-2751,winter,20.71,7.57,0.37,
SL-2752,monsoon,26.35,187.43,0.89,2026-04-01
SL-2752,summer,33.27,16.6,0.8,2026-04-06
SL-2752,winter,19.34,5.17,0.35,
SL-2753,monsoon,27.58,247.51,0.96,2026-03-27
SL-2753,summer,36.4,39.79,0.83,2026-04-04
SL-2753,winter,18.07,11.62,0.42,
SL-2754,monsoon,26.81,214.89,0.8,2026-03-31
SL-2754,summer,35.64,36.19,0.63,2026-04-30
SL-2754,winter,22.75,13.95,0.42,
SL-2755,monsoon,28.53,173.43,0.97,2026-03-25
SL-2755,summer,36.19,32.97,0.78,2026-04-07
SL-2755,winter,20.89,15.91,0.38,
SL-2756,monsoon,26.63,156.14,0.88,2026-03-27
SL-2756,summer,37.12,15.84,0.83,2026-04-20
SL-2756,winter,24.17,14.43,0.53,2026-06-02
SL-2757,monsoon,27.61,237.89,0.8,2026-04-26
SL-2757,summer,32.04,31.04,0.65,2026-05-20
SL-2757,winter,22.69,7.76,0.36,
SL-2758,monsoon,28.57,150.7,0.93,2026-03-23
SL-2758,summer,33.01,21.47,0.69,2026-04-16
SL-2758,winter,22.95,8.94,0.46,
SL-2759,monsoon,28.66,225.19,0.9,2026-04-06
SL-2759,summer,35.64,16.39,0.82,2026-04-14
SL-2759,winter,21.79,12.33,0.51,2026-06-06
SL-2760,monsoon,29.55,162.4,0.88,2026-03-23
SL-2760,summer,33.59,19.47,0.78,2026-04-27
SL-2760,winter,23.6,17.3,0.47,
SL-2761,monsoon,25.18,171.23,0.99,2026-03-22
SL-2761,summer,37.9,34.78,0.74,2026-04-27
SL-2761,winter,24.53,19.77,0.36,
SL-2762,monsoon,29.07,199.72,0.86,2026-04-15
SL-2762,summer,36.95,18.7,0.71,2026-04-09
SL-2762,winter,22.48,9.85,0.43,
SL-2763,monsoon,25.84,187.66,0.88,2026-04-07
SL-2763,summer,37.8,29.44,0.81,2026-04-22
SL-2763,winter,18.44,12.51,0.47,
SL-2764,monsoon,28.49,223.87,0.98,2026-03-23
SL-2764,summer,36.49,26.08,0.91,2026-04-03
SL-2764,winter,19.66,19.84,0.48,
SL-2765,monsoon,29.97,170.63,0.89,2026-04-07
SL-2765,summer,32.13,29.56,0.72,2026-05-05
SL-2765,winter,22.63,10.08,0.47,
SL-2766,monsoon,27.56,178.32,0.88,2026-03-29
SL-2766,summer,34.13,21.54,0.66,2026-04-05
SL-2766,winter,19.87,11.7,0.39,
SL-2767,monsoon,27.47,205.81,0.98,2026-03-25
SL-2767,summer,33.6,29.16,0.73,2026-04-11
SL-2767,winter,19.66,15.27,0.43,
SL-2768,monsoon,27.4,220.67,0.91,2026-04-06
SL-2768,summer,33.18,15.77,0.76,2026-04-02
SL-2768,winter,21.42,19.9,0.33,
SL-2769,monsoon,28.29,161.19,0.77,2026-04-16
SL-2769,summer,34.74,18.24,0.62,2026-04-25
SL-2769,winter,24.01,11.7,0.4,
SL-2770,monsoon,25.73,216.08,0.86,2026-03-27
SL-2770,summer,36.47,19.09,0.71,2026-04-21
SL-2770,winter,24.0,18.45,0.35,
SL-2771,monsoon,25.91,171.95,0.96,
SL-2771,summer,32.7,18.79,0.81,
SL-2771,winter,18.15,17.01,0.5,
SL-2772,monsoon,29.83,159.38,0.99,
SL-2772,summer,32.11,29.03,0.78,
SL-2772,winter,21.62,9.86,0.48,
SL-2773,monsoon,29.0,164.35,0.88,2026-04-06
SL-2773,summer,37.45,26.89,0.82,2026-04-01
SL-2773,winter,19.19,15.59,0.51,2026-04-21
SL-2774,monsoon,28.48,161.28,0.99,2026-03-23
SL-2774,summer,37.36,35.69,0.78,2026-04-10
SL-2774,winter,21.18,15.91,0.6,2026-05-06
SL-2775,monsoon,28.02,169.96,0.99,2026-03-22
SL-2775,summer,32.11,22.81,0.67,2026-04-04
SL-2775,winter,24.22,14.34,0.42,
SL-2776,monsoon,28.53,169.84,0.94,
SL-2776,summer,32.02,34.57,0.7,
SL-2776,winter,21.95,11.66,0.54,
SL-2777,monsoon,26.45,208.18,0.93,2026-03-26
SL-2777,summer,34.39,22.77,0.63,2026-05-12
SL-2777,winter,24.8,19.74,0.43,
SL-2778,monsoon,29.08,170.98,0.95,2026-03-30
SL-2778,summer,37.76,32.43,0.77,2026-04-15
SL-2778,winter,22.17,12.48,0.45,
SL-2779,monsoon,26.43,163.42,0.83,2026-03-25
SL-2779,summer,34.36,16.89,0.76,2026-04-10
SL-2779,winter,18.06,13.06,0.37,
SL-2780,monsoon,25.1,224.23,0.75,2026-03-27
SL-2780,summer,33.6,31.33,0.56,2026-05-09
SL-2780,winter,23.77,16.63,0.25,
SL-2781,monsoon,27.65,176.66,0.87,2026-04-10
SL-2781,summer,35.31,24.86,0.68,2026-04-26
SL-2781,winter,18.85,14.22,0.43,
SL-2782,monsoon,29.74,178.62,0.92,2026-04-02
SL-2782,summer,34.68,36.0,0.59,2026-05-08
SL-2782,winter,22.07,11.74,0.43,
SL-2783,monsoon,28.1,173.41,0.95,2026-03-28
SL-2783,summer,36.09,24.22,0.84,2026-04-05
SL-2783,winter,20.79,10.88,0.41,
SL-2784,monsoon,26.83,156.32,0.87,2026-04-05
SL-2784,summer,35.59,31.26,0.78,2026-04-23
SL-2784,winter,19.32,7.26,0.42,
SL-2785,monsoon,26.84,195.62,0.99,2026-03-22
SL-2785,summer,32.88,29.1,0.66,2026-04-27
SL-2785,winter,19.17,19.68,0.37,
SL-2786,monsoon,27.05,232.46,0.99,2026-03-22
SL-2786,summer,35.66,19.68,0.76,2026-04-18
SL-2786,winter,19.49,14.41,0.57,2026-05-28
SL-2787,monsoon,26.32,203.56,0.87,2026-04-12
SL-2787,summer,34.53,15.98,0.62,2026-04-12
SL-2787,winter,24.09,8.66,0.41,
SL-2788,monsoon,29.37,210.19,0.92,2026-03-27
SL-2788,summer,33.46,37.76,0.79,2026-04-26
SL-2788,winter,18.15,10.54,0.5,
SL-2789,monsoon,26.29,213.32,0.83,2026-03-27
SL-2789,summer,37.14,16.25,0.66,2026-05-20
SL-2789,winter,22.99,18.78,0.29,
SL-2790,monsoon,26.48,175.03,0.9,2026-04-01
SL-2790,summer,36.57,23.98,0.7,2026-04-24
SL-2790,winter,21.04,12.44,0.52,2026-04-03
SL-2791,monsoon,26.03,178.97,0.96,2026-03-25
SL-2791,summer,36.13,33.01,0.7,2026-04-05
SL-2791,winter,24.1,5.51,0.48,
SL-2792,monsoon,27.54,233.56,0.84,2026-03-31
SL-2792,summer,34.99,22.32,0.73,2026-04-08
SL-2792,winter,19.65,19.77,0.42,
SL-2793,monsoon,26.52,202.03,0.84,2026-04-15
SL-2793,summer,32.99,18.64,0.73,2026-04-24
SL-2793,winter,22.82,16.51,0.29,
SL-2794,monsoon,28.89,203.33,0.99,2026-03-22
SL-2794,summer,34.14,31.52,0.79,2026-04-07
SL-2794,winter,24.47,18.0,0.39,
SL-2795,monsoon,27.75,212.41,0.98,2026-03-22
SL-2795,summer,34.39,15.61,0.63,2026-04-25
SL-2795,winter,24.15,19.93,0.35,
SL-2796,monsoon,29.18,157.28,0.87,2026-04-14
SL-2796,summer,32.01,28.14,0.76,2026-04-28
SL-2796,winter,18.76,14.26,0.43,
SL-2797,monsoon,26.28,242.38,0.96,2026-03-22
SL-2797,summer,35.79,25.63,0.84,2026-04-09
SL-2797,winter,24.26,6.11,0.49,
SL-2798,monsoon,27.58,162.1,0.97,2026-03-24
SL-2798,summer,36.7,36.04,0.85,2026-04-12
SL-2798,winter,23.8,14.33,0.57,2026-05-27
SL-2799,monsoon,29.45,196.09,0.9,2026-03-25
SL-2799,summer,37.62,27.81,0.77,2026-04-10
SL-2799,winter,18.84,10.96,0.42,
SL-2800,monsoon,25.96,239.91,0.99,2026-03-22
SL-2800,summer,34.08,37.39,0.92,2026-03-27
SL-2800,winter,24.87,19.66,0.5,
SL-2801,monsoon,29.0,189.88,0.86,2026-03-31
SL-2801,summer,34.43,17.29,0.7,2026-04-12
SL-2801,winter,23.93,16.44,0.44,
SL-2802,monsoon,26.26,221.76,0.97,2026-03-24
SL-2802,summer,37.91,16.37,0.77,2026-04-14
SL-2802,winter,18.32,15.81,0.51,2026-04-25
SL-2803,monsoon,28.08,166.62,0.91,2026-03-27
SL-2803,summer,34.1,29.89,0.67,2026-03-26
SL-2803,winter,22.29,11.31,0.38,
SL-2804,monsoon,25.44,197.18,0.86,2026-04-07
SL-2804,summer,37.35,16.08,0.74,2026-04-10
SL-2804,winter,18.69,6.25,0.55,2026-05-08
SL-2805,monsoon,28.13,162.0,0.85,2026-04-02
SL-2805,summer,36.44,29.6,0.73,2026-05-03
SL-2805,winter,18.39,9.13,0.36,
SL-2806,monsoon,29.69,246.24,0.87,2026-03-28
SL-2806,summer,34.14,17.29,0.68,2026-04-27
SL-2806,winter,18.95,17.09,0.51,2026-04-11
SL-2807,monsoon,28.38,177.37,0.81,2026-04-23
SL-2807,summer,37.3,25.08,0.63,2026-04-03
SL-2807,winter,24.69,14.07,0.35,
SL-2808,monsoon,28.6,240.89,0.99,2026-03-23
SL-2808,summer,36.55,37.75,0.88,2026-04-07
SL-2808,winter,22.64,8.96,0.51,2026-06-02
SL-2809,monsoon,25.52,230.6,0.99,2026-03-22
SL-2809,summer,34.4,27.98,0.77,2026-04-02
SL-2809,winter,22.65,7.39,0.54,2026-03-30
SL-2810,monsoon,26.29,197.14,0.97,2026-03-22
SL-2810,summer,37.43,29.31,0.75,2026-04-25
SL-2810,winter,21.57,15.68,0.45,
SL-2811,monsoon,26.16,206.94,0.99,2026-03-23
SL-2811,summer,33.2,25.44,0.71,2026-04-21
SL-2811,winter,23.19,19.65,0.37,
SL-2812,monsoon,27.35,218.19,0.92,2026-04-03
SL-2812,summer,37.32,31.81,0.79,2026-04-14
SL-2812,winter,21.26,16.22,0.38,
SL-2813,monsoon,25.63,177.0,0.8,2026-04-14
SL-2813,summer,35.73,23.9,0.61,2026-04-15
SL-2813,winter,23.77,14.62,0.29,
SL-2814,monsoon,27.88,221.69,0.88,2026-04-03
SL-2814,summer,33.19,29.17,0.71,2026-04-19
SL-2814,winter,21.41,9.16,0.41,
SL-2815,monsoon,27.78,157.87,0.87,2026-04-01
SL-2815,summer,33.49,20.96,0.76,2026-03-25
SL-2815,winter,22.96,16.89,0.33,
SL-2816,monsoon,29.72,169.45,0.87,2026-03-29
SL-2816,summer,35.81,26.03,0.73,2026-04-12
SL-2816,winter,18.98,16.64,0.45,
SL-2817,monsoon,26.31,153.46,0.86,2026-03-29
SL-2817,summer,35.68,17.38,0.8,2026-04-08
SL-2817,winter,24.73,16.83,0.38,
SL-2818,monsoon,28.42,200.58,0.91,2026-03-25
SL-2818,summer,32.97,33.06,0.66,2026-05-15
SL-2818,winter,18.59,10.14,0.54,2026-04-23
SL-2819,monsoon,26.88,159.72,0.87,2026-03-27
SL-2819,summer,33.38,30.28,0.68,2026-03-27
SL-2819,winter,22.02,7.87,0.4,
SL-2820,monsoon,29.75,206.52,0.96,2026-03-29
SL-2820,summer,33.61,31.38,0.89,2026-04-04
SL-2820,winter,22.68,10.51,0.49,
SL-2821,monsoon,27.57,217.43,0.99,2026-03-23
SL-2821,summer,32.8,34.86,0.74,2026-04-02
SL-2821,winter,21.69,19.17,0.54,2026-04-25
SL-2822,monsoon,25.69,195.74,0.96,2026-03-28
SL-2822,summer,35.23,35.3,0.75,2026-04-26
SL-2822,winter,22.95,12.79,0.42,
SL-2823,monsoon,25.47,155.9,0.94,2026-03-25
