light_id,grid_zone,avg_load_percent,outage_history_count
SL-4410,ZONE-A,76.94,3
SL-4411,ZONE-B,78.24,3
SL-4412,ZONE-C,66.06,1
SL-4413,ZONE-D,73.31,1
SL-4414,ZONE-E,69.95,1
SL-4415,ZONE-A,71.12,0
SL-4416,ZONE-B,80.59,6
SL-4417,ZONE-C,63.98,0
SL-4418,ZONE-D,79.88,3
SL-4419,ZONE-E,74.51,2
SL-4420,ZONE-A,74.58,0
SL-4421,ZONE-B,84.91,7
SL-4422,ZONE-C,70.58,0
SL-4423,ZONE-D,77.68,3
SL-4424,ZONE-E,72.12,2
SL-4425,ZONE-A,78.84,4
SL-4426,ZONE-B,78.32,3
SL-4427,ZONE-C,63.56,2
SL-4428,ZONE-D,78.18,1
SL-4429,ZONE-E,69.26,1
SL-4430,ZONE-A,70.53,0
SL-4431,ZONE-B,79.99,3
SL-4432,ZONE-C,64.13,2
SL-4433,ZONE-D,74.96,0
SL-4434,ZONE-E,75.26,1
SL-4435,ZONE-A,72.71,2
SL-4436,ZONE-B,81.1,3
SL-4437,ZONE-C,68.91,1
SL-4438,ZONE-D,76.22,4
SL-4439,ZONE-E,74.05,2
SL-4440,ZONE-A,79.65,1
SL-4441,ZONE-B,84.4,4
SL-4442,ZONE-C,65.73,1
SL-4443,ZONE-D,78.92,2
SL-4444,ZONE-E,71.09,1
SL-4445,ZONE-A,72.09,0
SL-4446,ZONE-B,83.27,6
SL-4447,ZONE-C,63.58,2
SL-4448,ZONE-D,74.41,0
SL-4449,ZONE-E,68.56,1
SL-4450,ZONE-A,71.78,1
SL-4451,ZONE-B,78.21,3
SL-4452,ZONE-C,65.42,0
SL-4453,ZONE-D,78.79,4
SL-4454,ZONE-E,67.6,0
SL-4455,ZONE-A,70.99,2
SL-4456,ZONE-B,84.62,6
SL-4457,ZONE-C,68.3,1
SL-4458,ZONE-D,75.94,1
SL-4459,ZONE-E,66.78,2
SL-4460,ZONE-A,73.39,0
SL-4461,ZONE-B,78.79,1
SL-4462,ZONE-C,63.53,1
SL-4463,ZONE-D,74.71,1
SL-4464,ZONE-E,70.09,1
SL-4465,ZONE-A,73.22,0
SL-4466,ZONE-B,77.75,1
SL-4467,ZONE-C,65.5,0
SL-4468,ZONE-D,76.31,2
SL-4469,ZONE-E,74.57,2
SL-4470,ZONE-A,76.62,2
SL-4471,ZONE-B,80.75,4
SL-4472,ZONE-C,67.87,2
SL-4473,ZONE-D,77.41,2
SL-4474,ZONE-E,72.77,0
SL-4475,ZONE-A,78.26,4
SL-4476,ZONE-B,85.18,5
SL-4477,ZONE-C,71.1,0
SL-4478,ZONE-D,82.58,5
SL-4479,ZONE-E,72.79,2
SL-4480,ZONE-A,79.34,2
SL-4481,ZONE-B,78.0,1
SL-4482,ZONE-C,64.68,1
SL-4483,ZONE-D,80.23,6
SL-4484,ZONE-E,68.3,2
SL-4485,ZONE-A,78.16,1
SL-4486,ZONE-B,77.44,4
SL-4487,ZONE-C,72.4,2
SL-4488,ZONE-D,73.02,0
SL-4489,ZONE-E,70.6,2
SL-4490,ZONE-A,74.07,1
SL-4491,ZONE-B,82.55,5
SL-4492,ZONE-C,72.61,2
SL-4493,ZONE-D,77.68,1
SL-4494,ZONE-E,66.96,1
SL-4495,ZONE-A,78.69,3
SL-4496,ZONE-B,80.8,6
SL-4497,ZONE-C,69.24,2
SL-4498,ZONE-D,82.04,5
SL-4499,ZONE-E,69.79,0
SL-4500,ZONE-A,74.67,2
SL-4501,ZONE-B,77.16,3
SL-4502,ZONE-C,71.83,2
SL-4503,ZONE-D,75.65,3
SL-4504,ZONE-E,68.7,2
SL-4505,ZONE-A,78.8,3
SL-4506,ZONE-B,79.38,4
SL-4507,ZONE-C,65.71,0
SL-4508,ZONE-D,75.9,4
SL-4509,ZONE-E,75.27,3
SL-4510,ZONE-A,79.52,2
SL-4511,ZONE-B,84.85,4
SL-4512,ZONE-C,63.98,0
SL-4513,ZONE-D,80.28,4
SL-4514,ZONE-E,72.93,1
SL-4515,ZONE-A,76.58,1
SL-4516,ZONE-B,85.15,5
SL-4517,ZONE-C,64.74,1
SL-4518,ZONE-D,81.03,4
SL-4519,ZONE-E,74.83,2
SL-4520,ZONE-A,77.35,1
SL-4521,ZONE-B,81.6,3
SL-4522,ZONE-C,67.97,1
SL-4523,ZONE-D,81.2,3
SL-4524,ZONE-E,75.35,4
SL-4525,ZONE-A,72.22,2
SL-4526,ZONE-B,86.68,8
SL-4527,ZONE-C,64.51,0
SL-4528,ZONE-D,82.17,6
SL-4529,ZONE-E,68.84,2
SL-4530,ZONE-A,78.11,4
SL-4531,ZONE-B,77.44,2
SL-4532,ZONE-C,64.81,2
SL-4533,ZONE-D,82.24,6
SL-4534,ZONE-E,69.78,0
SL-4535,ZONE-A,71.69,1
SL-4536,ZONE-B,86.87,4
SL-4537,ZONE-C,71.45,0
SL-4538,ZONE-D,73.49,0
SL-4539,ZONE-E,72.54,0
SL-4540,ZONE-A,78.99,3
SL-4541,ZONE-B,83.68,5
SL-4542,ZONE-C,65.72,2
SL-4543,ZONE-D,75.63,4
SL-4544,ZONE-E,71.44,2
SL-4545,ZONE-A,71.1,1
SL-4546,ZONE-B,86.58,7
SL-4547,ZONE-C,72.77,1
SL-4548,ZONE-D,77.85,2
SL-4549,ZONE-E,71.8,1
SL-4550,ZONE-A,75.96,3
SL-4551,ZONE-B,80.47,3
SL-4552,ZONE-C,72.6,1
SL-4553,ZONE-D,75.15,1
SL-4554,ZONE-E,70.74,0
SL-4555,ZONE-A,74.71,0
SL-4556,ZONE-B,84.84,3
SL-4557,ZONE-C,64.48,2
SL-4558,ZONE-D,76.49,1
SL-4559,ZONE-E,68.66,2
SL-4560,ZONE-A,72.1,1
SL-4561,ZONE-B,79.75,3
SL-4562,ZONE-C,69.15,2
SL-4563,ZONE-D,78.1,3
SL-4564,ZONE-E,68.38,1
SL-4565,ZONE-A,78.11,2
SL-4566,ZONE-B,82.8,4
SL-4567,ZONE-C,69.33,1
SL-4568,ZONE-D,80.55,8
SL-4569,ZONE-E,69.94,1
SL-4570,ZONE-A,78.76,4
SL-4571,ZONE-B,85.09,4
SL-4572,ZONE-C,65.36,0
SL-4573,ZONE-D,82.04,3
SL-4574,ZONE-E,72.89,2
SL-4575,ZONE-A,73.07,2
SL-4576,ZONE-B,83.88,6
SL-4577,ZONE-C,67.72,0
SL-4578,ZONE-D,79.63,1
SL-4579,ZONE-E,72.21,0
SL-4580,ZONE-A,79.56,4
SL-4581,ZONE-B,81.42,4
SL-4582,ZONE-C,71.08,0
SL-4583,ZONE-D,74.98,1
SL-4584,ZONE-E,68.76,0
SL-4585,ZONE-A,73.58,2
SL-4586,ZONE-B,77.4,2
SL-4587,ZONE-C,72.47,0
SL-4588,ZONE-D,74.02,0
SL-4589,ZONE-E,67.04,0
SL-4590,ZONE-A,79.75,4
SL-4591,ZONE-B,85.2,7
SL-4592,ZONE-C,65.84,1
SL-4593,ZONE-D,74.53,2
SL-4594,ZONE-E,73.39,0
SL-4595,ZONE-A,79.93,2
SL-4596,ZONE-B,82.68,3
SL-4597,ZONE-C,65.41,2
SL-4598,ZONE-D,73.55,1
SL-4599,ZONE-E,75.92,1
SL-4600,ZONE-A,79.46,2
SL-4601,ZONE-B,84.19,8
SL-4602,ZONE-C,64.39,0
SL-4603,ZONE-D,76.65,1
SL-4604,ZONE-E,71.99,1
SL-4605,ZONE-A,78.13,4
SL-4606,ZONE-B,85.18,8
SL-4607,ZONE-C,68.99,2
SL-4608,ZONE-D,79.75,3
SL-4609,ZONE-E,75.44,3
SL-4610,ZONE-A,75.28,2
SL-4611,ZONE-B,77.28,4
SL-4612,ZONE-C,68.76,0
SL-4613,ZONE-D,82.58,7
SL-4614,ZONE-E,72.64,1
SL-4615,ZONE-A,74.09,0
SL-4616,ZONE-B,78.84,1
SL-4617,ZONE-C,71.05,1
SL-4618,ZONE-D,78.48,4
SL-4619,ZONE-E,72.84,2
SL-4620,ZONE-A,76.21,3
SL-4621,ZONE-B,78.26,3
SL-4622,ZONE-C,67.18,2
SL-4623,ZONE-D,80.5,4
SL-4624,ZONE-E,71.23,1
SL-4625,ZONE-A,74.38,1
SL-4626,ZONE-B,83.97,5
SL-4627,ZONE-C,64.38,0
SL-4628,ZONE-D,81.58,3
SL-4629,ZONE-E,75.28,4
SL-4630,ZONE-A,75.52,3
SL-4631,ZONE-B,85.76,6
SL-4632,ZONE-C,70.16,2
SL-4633,ZONE-D,81.83,8
SL-4634,ZONE-E,71.5,2
SL-4635,ZONE-A,73.5,1
SL-4636,ZONE-B,84.35,4
SL-4637,ZONE-C,72.16,1
SL-4638,ZONE-D,75.6,4
SL-4639,ZONE-E,73.76,2
SL-4640,ZONE-A,73.75,2
SL-4641,ZONE-B,86.29,6
SL-4642,ZONE-C,69.57,1
SL-4643,ZONE-D,75.55,1
SL-4644,ZONE-E,67.04,0
SL-4645,ZONE-A,72.47,1
SL-4646,ZONE-B,84.01,6
SL-4647,ZONE-C,68.72,0
SL-4648,ZONE-D,82.54,6
SL-4649,ZONE-E,71.68,1
SL-4650,ZONE-A,74.98,0
SL-4651,ZONE-B,86.6,4
SL-4652,ZONE-C,63.37,2
SL-4653,ZONE-D,81.65,7
SL-4654,ZONE-E,68.19,1
SL-4655,ZONE-A,70.33,0
SL-4656,ZONE-B,81.94,7
SL-4657,ZONE-C,65.31,2
SL-4658,ZONE-D,81.59,3
SL-4659,ZONE-E,75.02,3
SL-4660,ZONE-A,75.38,1
SL-4661,ZONE-B,77.6,4
SL-4662,ZONE-C,64.12,1
SL-4663,ZONE-D,77.84,3
SL-4664,ZONE-E,72.34,0
SL-4665,ZONE-A,71.41,2
SL-4666,ZONE-B,81.03,5
SL-4667,ZONE-C,65.32,2
SL-4668,ZONE-D,78.57,1
SL-4669,ZONE-E,71.16,0
SL-4670,ZONE-A,74.03,2
SL-4671,ZONE-B,80.81,5
SL-4672,ZONE-C,72.6,0
SL-4673,ZONE-D,78.84,1
SL-4674,ZONE-E,68.46,1
SL-4675,ZONE-A,79.05,1
SL-4676,ZONE-B,80.3,3
SL-4677,ZONE-C,69.82,2
SL-4678,ZONE-D,78.13,1
SL-4679,ZONE-E,68.92,2
SL-4680,ZONE-A,73.87,1
SL-4681,ZONE-B,83.45,8
SL-4682,ZONE-C,67.36,1
SL-4683,ZONE-D,76.56,2
SL-4684,ZONE-E,72.13,0
SL-4685,ZONE-A,77.95,4
SL-4686,ZONE-B,82.29,4
SL-4687,ZONE-C,69.09,0
SL-4688,ZONE-D,81.01,3
SL-4689,ZONE-E,70.19,0
SL-4690,ZONE-A,78.91,1
SL-4691,ZONE-B,81.56,5
SL-4692,ZONE-C,64.0,1
SL-4693,ZONE-D,76.11,1
SL-4694,ZONE-E,68.19,0
SL-4695,ZONE-A,75.36,4
SL-4696,ZONE-B,79.79,4
SL-4697,ZONE-C,72.78,1
SL-4698,ZONE-D,74.3,2
SL-4699,ZONE-E,73.28,0
SL-4700,ZONE-A,75.75,4
SL-4701,ZONE-B,79.5,3
SL-4702,ZONE-C,63.29,2
SL-4703,ZONE-D,73.78,2
SL-4704,ZONE-E,72.7,2
SL-4705,ZONE-A,73.47,1
SL-4706,ZONE-B,77.03,3
SL-4707,ZONE-C,67.07,2
SL-4708,ZONE-D,81.64,3
SL-4709,ZONE-E,73.17,0
SL-4710,ZONE-A,71.5,1
SL-4711,ZONE-B,78.66,4
SL-4712,ZONE-C,69.35,1
SL-4713,ZONE-D,78.18,1
SL-4714,ZONE-E,75.73,2
SL-4715,ZONE-A,74.38,2
SL-4716,ZONE-B,86.01,5
SL-4717,ZONE-C,64.18,0
SL-4718,ZONE-D,76.88,4
SL-4719,ZONE-E,67.64,1
SL-4720,ZONE-A,79.21,4
SL-4721,ZONE-B,80.64,3
SL-4722,ZONE-C,66.09,2
SL-4723,ZONE-D,78.68,2
SL-4724,ZONE-E,75.34,2
SL-4725,ZONE-A,73.22,2
SL-4726,ZONE-B,79.69,4
SL-4727,ZONE-C,68.39,1
SL-4728,ZONE-D,78.74,3
SL-4729,ZONE-E,71.73,0
SL-4730,ZONE-A,73.64,1
SL-4731,ZONE-B,78.49,4
SL-4732,ZONE-C,68.21,0
SL-4733,ZONE-D,82.92,5
SL-4734,ZONE-E,68.6,1
SL-4735,ZONE-A,77.46,4
SL-4736,ZONE-B,84.24,5
SL-4737,ZONE-C,65.75,1
SL-4738,ZONE-D,77.78,4
SL-4739,ZONE-E,68.49,1
SL-4740,ZONE-A,72.63,2
SL-4741,ZONE-B,80.91,7
SL-4742,ZONE-C,67.33,2
SL-4743,ZONE-D,75.02,1
SL-4744,ZONE-E,72.57,2
SL-4745,ZONE-A,72.97,0
SL-4746,ZONE-B,83.12,4
SL-4747,ZONE-C,64.76,1
SL-4748,ZONE-D,79.62,2
SL-4749,ZONE-E,72.41,0
SL-4750,ZONE-A,71.94,0
SL-4751,ZONE-B,82.97,5
SL-4752,ZONE-C,69.68,0
SL-4753,ZONE-D,73.58,2
SL-4754,ZONE-E,70.03,2
SL-4755,ZONE-A,76.44,4
SL-4756,ZONE-B,85.28,8
SL-4757,ZONE-C,67.22,1
SL-4758,ZONE-D,82.57,6
SL-4759,ZONE-E,68.7,2
SL-4760,ZONE-A,76.63,2
SL-4761,ZONE-B,77.02,2
SL-4762,ZONE-C,71.93,2
SL-4763,ZONE-D,78.29,4
SL-4764,ZONE-E,69.44,1
SL-4765,ZONE-A,76.73,4
SL-4766,ZONE-B,81.32,5
SL-4767,ZONE-C,70.41,0
SL-4768,ZONE-D,73.66,1
SL-4769,ZONE-E,68.24,1
SL-4770,ZONE-A,71.07,0
SL-4771,ZONE-B,80.89,4
SL-4772,ZONE-C,63.69,2
SL-4773,ZONE-D,75.76,3
SL-4774,ZONE-E,68.24,0
SL-4775,ZONE-A,75.59,3
SL-4776,ZONE-B,78.98,3
SL-4777,ZONE-C,71.14,0
SL-4778,ZONE-D,74.94,2
SL-4779,ZONE-E,72.52,2
SL-4780,ZONE-A,77.61,1
SL-4781,ZONE-B,83.05,6
SL-4782,ZONE-C,71.68,0
SL-4783,ZONE-D,78.24,3
SL-4784,ZONE-E,67.82,0
SL-4785,ZONE-A,70.22,1
SL-4786,ZONE-B,84.53,8
SL-4787,ZONE-C,66.33,0
SL-4788,ZONE-D,79.08,4
SL-4789,ZONE-E,72.88,2
SL-4790,ZONE-A,78.85,2
SL-4791,ZONE-B,77.7,2
SL-4792,ZONE-C,66.04,2
SL-4793,ZONE-D,73.76,1
SL-4794,ZONE-E,70.96,0
SL-4795,ZONE-A,74.33,2
SL-4796,ZONE-B,77.9,2
SL-4797,ZONE-C,69.45,1
SL-4798,ZONE-D,79.78,4
SL-4799,ZONE-E,72.4,0
SL-4800,ZONE-A,72.86,0
SL-4801,ZONE-B,86.31,7
SL-4802,ZONE-C,72.07,2
SL-4803,ZONE-D,82.29,4
SL-4804,ZONE-E,75.39,4
SL-4805,ZONE-A,74.93,1
SL-4806,ZONE-B,84.28,5
SL-4807,ZONE-C,69.73,0
SL-4808,ZONE-D,74.88,0
SL-4809,ZONE-E,67.69,0
SL-4810,ZONE-A,75.31,3
SL-4811,ZONE-B,80.76,8
SL-4812,ZONE-C,69.53,1
SL-4813,ZONE-D,73.5,0
SL-4814,ZONE-E,74.88,1
SL-4815,ZONE-A,72.93,1
SL-4816,ZONE-B,85.01,7
SL-4817,ZONE-C,66.71,0
SL-4818,ZONE-D,74.16,0
SL-4819,ZONE-E,69.18,1
SL-4820,ZONE-A,73.84,0
SL-4821,ZONE-B,85.99,5
SL-4822,ZONE-C,65.83,1
SL-4823,ZONE-D,73.98,2
SL-4824,ZONE-E,66.96,2
SL-4825,ZONE-A,74.64,2
SL-4826,ZONE-B,79.7,4
SL-4827,ZONE-C,71.53,1
SL-4828,ZONE-D,81.65,5
SL-4829,ZONE-E,66.48,0
SL-4830,ZONE-A,73.92,0
SL-4831,ZONE-B,81.37,8
SL-4832,ZONE-C,69.58,2
SL-4833,ZONE-D,75.89,2
SL-4834,ZONE-E,68.25,1
SL-4835,ZONE-A,74.25,2
SL-4836,ZONE-B,77.25,3
SL-4837,ZONE-C,69.89,0
SL-4838,ZONE-D,80.23,6
SL-4839,ZONE-E,68.75,2
SL-4840,ZONE-A,70.34,0
SL-4841,ZONE-B,85.9,5
SL-4842,ZONE-C,72.29,1
SL-4843,ZONE-D,75.46,4
SL-4844,ZONE-E,75.63,4
SL-4845,ZONE-A,74.1,2
SL-4846,ZONE-B,85.54,8
SL-4847,ZONE-C,66.69,2
SL-4848,ZONE-D,82.84,3
SL-4849,ZONE-E,66.13,2
SL-4850,ZONE-A,73.85,0
SL-4851,ZONE-B,79.1,1
SL-4852,ZONE-C,71.57,0
SL-4853,ZONE-D,77.0,2
SL-4854,ZONE-E,70.98,2
SL-4855,ZONE-A,70.22,0
SL-4856,ZONE-B,84.45,4
SL-4857,ZONE-C,72.67,1
SL-4858,ZONE-D,73.29,2
SL-4859,ZONE-E,74.62,0
SL-4860,ZONE-A,79.22,1
SL-4861,ZONE-B,86.99,5
SL-4862,ZONE-C,64.96,1
SL-4863,ZONE-D,73.8,2
SL-4864,ZONE-E,75.86,1
SL-4865,ZONE-A,72.88,0
SL-4866,ZONE-B,80.0,3
SL-4867,ZONE-C,64.16,2
SL-4868,ZONE-D,79.4,2
SL-4869,ZONE-E,73.77,0
SL-4870,ZONE-A,70.75,2
SL-4871,ZONE-B,85.07,3
SL-4872,ZONE-C,66.62,1
SL-4873,ZONE-D,74.25,0
SL-4874,ZONE-E,74.22,2
SL-4875,ZONE-A,71.29,0
SL-4876,ZONE-B,79.79,2
SL-4877,ZONE-C,68.08,0
SL-4878,ZONE-D,79.96,4
SL-4879,ZONE-E,75.44,2
SL-4880,ZONE-A,77.7,1
SL-4881,ZONE-B,79.98,1
SL-4882,ZONE-C,64.81,1
SL-4883,ZONE-D,80.53,4
SL-4884,ZONE-E,70.01,0
SL-4885,ZONE-A,72.62,1
SL-4886,ZONE-B,80.61,8
SL-4887,ZONE-C,70.1,0
SL-4888,ZONE-D,77.67,4
SL-4889,ZONE-E,73.07,1
SL-4890,ZONE-A,73.82,1
SL-4891,ZONE-B,80.95,6
SL-4892,ZONE-C,65.55,1
SL-4893,ZONE-D,77.61,2
SL-4894,ZONE-E,74.91,2
SL-4895,ZONE-A,71.84,2
SL-4896,ZONE-B,83.75,7
SL-4897,ZONE-C,70.99,1
SL-4898,ZONE-D,82.76,7
SL-4899,ZONE-E,73.81,2
SL-4900,ZONE-A,72.21,0
SL-4901,ZONE-B,86.61,3
SL-4902,ZONE-C,64.37,0
SL-4903,ZONE-D,81.63,6
SL-4904,ZONE-E,71.65,1
SL-4905,ZONE-A,71.86,1
SL-4906,ZONE-B,79.6,4
SL-4907,ZONE-C,66.94,2
SL-4908,ZONE-D,75.69,1
SL-4909,ZONE-E,66.85,1
SL-4910,ZONE-A,74.27,0
SL-4911,ZONE-B,80.69,5
SL-4912,ZONE-C,65.22,0
SL-4913,ZONE-D,80.37,8
SL-4914,ZONE-E,70.44,1
SL-4915,ZONE-A,76.24,3
SL-4916,ZONE-B,84.07,4
SL-4917,ZONE-C,71.63,2
SL-4918,ZONE-D,73.16,0
SL-4919,ZONE-E,71.18,2
SL-4920,ZONE-A,75.79,1
SL-4921,ZONE-B,80.38,3
SL-4922,ZONE-C,68.72,0
SL-4923,ZONE-D,73.35,2
SL-4924,ZONE-E,71.21,0
SL-4925,ZONE-A,77.3,3
SL-4926,ZONE-B,80.46,6
SL-4927,ZONE-C,72.3,1
SL-4928,ZONE-D,77.68,2
SL-4929,ZONE-E,71.34,1
SL-4930,ZONE-A,79.98,3
SL-4931,ZONE-B,83.82,6
SL-4932,ZONE-C,67.1,1
SL-4933,ZONE-D,75.13,2
SL-4934,ZONE-E,73.95,0
SL-4935,ZONE-A,78.31,1
SL-4936,ZONE-B,82.0,3
SL-4937,ZONE-C,69.99,2
SL-4938,ZONE-D,78.38,3
SL-4939,ZONE-E,67.21,0
SL-4940,ZONE-A,79.27,2
SL-4941,ZONE-B,86.63,5
SL-4942,ZONE-C,63.33,2
SL-4943,ZONE-D,78.94,1
SL-4944,ZONE-E,68.66,2
SL-4945,ZONE-A,78.23,2
SL-4946,ZONE-B,83.76,7
SL-4947,ZONE-C,64.47,1
SL-4948,ZONE-D,74.36,2
SL-4949,ZONE-E,73.04,1
SL-4950,ZONE-A,70.13,1
SL-4951,ZONE-B,81.73,3
SL-4952,ZONE-C,67.17,1
SL-4953,ZONE-D,81.63,5
SL-4954,ZONE-E,68.01,2
SL-4955,ZONE-A,74.08,2
SL-4956,ZONE-B,81.53,8
SL-4957,ZONE-C,64.58,0
SL-4958,ZONE-D,75.86,2
SL-4959,ZONE-E,69.9,2
SL-4960,ZONE-A,79.48,3
SL-4961,ZONE-B,82.65,6
SL-4962,ZONE-C,69.7,0
SL-4963,ZONE-D,73.28,0
SL-4964,ZONE-E,71.74,2
SL-4965,ZONE-A,74.62,0
SL-4966,ZONE-B,84.9,7
SL-4967,ZONE-C,69.15,2
SL-4968,ZONE-D,73.95,0
SL-4969,ZONE-E,71.66,0
SL-4970,ZONE-A,74.78,0
SL-4971,ZONE-B,82.75,6
SL-4972,ZONE-C,63.31,2
SL-4973,ZONE-D,76.2,4
SL-4974,ZONE-E,70.39,0
SL-4975,ZONE-A,74.32,2
SL-4976,ZONE-B,83.65,4
SL-4977,ZONE-C,69.13,1
SL-4978,ZONE-D,82.76,5
SL-4979,ZONE-E,66.98,0
SL-4980,ZONE-A,76.31,3
SL-4981,ZONE-B,77.84,1
SL-4982,ZONE-C,67.04,0
SL-4983,ZONE-D,76.61,1
SL-4984,ZONE-E,67.84,0
SL-4985,ZONE-A,72.88,1
SL-4986,ZONE-B,83.49,3
SL-4987,ZONE-C,64.65,1
SL-4988,ZONE-D,76.0,1
SL-4989,ZONE-E,66.73,1
SL-4990,ZONE-A,70.23,0
SL-4991,ZONE-B,81.25,5
SL-4992,ZONE-C,70.11,0
SL-4993,ZONE-D,82.64,7
SL-4994,ZONE-E,69.92,1
SL-4995,ZONE-A,76.71,4
SL-4996,ZONE-B,86.15,3
SL-4997,ZONE-C,69.66,2
SL-4998,ZONE-D,73.87,1
SL-4999,ZONE-E,73.4,2
SL-5000,ZONE-A,74.44,2
