light_id,season,avg_temperature_c,rainfall_mm,failure_risk_score,predicted_failure_date
SL-2312,monsoon,27.45,168.87,0.95,2025-12-05
SL-2312,summer,34.77,20.34,0.82,2025-12-27
SL-2312,winter,19.64,7.65,0.4,
SL-2313,monsoon,29.3,226.8,0.97,2025-12-07
SL-2313,summer,35.97,15.4,0.72,2025-12-25
SL-2313,winter,20.72,15.53,0.38,
SL-2314,monsoon,25.23,175.51,0.93,2025-12-09
SL-2314,summer,36.47,20.66,0.69,2025-12-27
SL-2314,winter,19.13,16.4,0.51,2026-02-13
SL-2315,monsoon,26.66,236.4,0.88,2025-12-18
SL-2315,summer,37.97,39.3,0.82,2025-12-19
SL-2315,winter,23.64,7.49,0.48,
SL-2316,monsoon,29.33,215.75,0.99,2025-12-04
SL-2316,summer,37.49,32.73,0.93,2025-12-05
SL-2316,winter,24.72,15.63,0.56,2025-12-24
SL-2317,monsoon,27.26,210.17,0.88,2025-12-09
SL-2317,summer,35.23,28.46,0.8,2026-01-02
SL-2317,winter,22.28,16.66,0.35,
SL-2318,monsoon,25.39,165.73,0.9,2025-12-17
SL-2318,summer,35.83,29.35,0.67,2025-12-16
SL-2318,winter,23.26,17.11,0.42,
SL-2319,monsoon,29.93,161.4,0.99,2025-12-03
SL-2319,summer,32.53,37.91,0.76,2025-12-19
SL-2319,winter,23.89,17.16,0.51,2026-02-09
SL-2320,monsoon,28.37,151.65,0.88,2025-12-23
SL-2320,summer,36.15,16.46,0.74,2026-01-01
SL-2320,winter,22.27,15.51,0.39,
SL-2321,monsoon,29.55,203.81,0.92,2025-12-13
SL-2321,summer,35.54,39.66,0.72,2025-12-24
SL-2321,winter,21.42,8.13,0.47,
SL-2322,monsoon,27.48,236.33,0.92,2025-12-08
SL-2322,summer,33.0,16.02,0.81,2025-12-20
SL-2322,winter,21.27,19.81,0.37,
SL-2323,monsoon,29.91,200.58,0.99,2025-12-04
SL-2323,summer,32.47,28.16,0.66,2026-02-01
SL-2323,winter,22.63,15.53,0.38,
SL-2324,monsoon,28.44,191.54,0.85,2025-12-15
SL-2324,summer,36.01,37.36,0.69,2025-12-19
SL-2324,winter,20.27,12.19,0.54,2026-01-15
SL-2325,monsoon,29.17,226.01,0.99,2025-12-04
SL-2325,summer,35.57,29.19,0.85,2025-12-11
SL-2325,winter,18.16,10.26,0.64,2026-02-03
SL-2326,monsoon,26.19,177.05,0.99,2025-12-04
SL-2326,summer,36.97,15.16,0.74,2026-01-05
SL-2326,winter,19.35,6.49,0.39,
SL-2327,monsoon,25.95,235.61,0.99,2025-12-04
SL-2327,summer,36.18,39.82,0.7,2025-12-11
SL-2327,winter,19.02,17.96,0.42,
SL-2328,monsoon,26.44,203.89,0.86,2025-12-09
SL-2328,summer,37.7,19.12,0.78,2025-12-08
SL-2328,winter,19.9,15.01,0.43,
SL-2329,monsoon,29.9,173.02,0.92,2025-12-10
SL-2329,summer,35.29,23.22,0.78,2025-12-26
SL-2329,winter,20.31,6.92,0.38,
SL-2330,monsoon,26.22,205.1,0.88,2025-12-14
SL-2330,summer,36.15,18.55,0.6,2025-12-25
SL-2330,winter,19.49,13.96,0.32,
SL-2331,monsoon,26.65,162.77,0.89,2025-12-05
SL-2331,summer,33.68,28.58,0.7,2026-01-06
SL-2331,winter,18.3,8.79,0.37,
SL-2332,monsoon,30.0,219.56,0.99,2025-12-04
SL-2332,summer,37.59,39.12,0.79,2025-12-28
SL-2332,winter,23.81,10.6,0.46,
SL-2333,monsoon,28.87,210.43,0.91,2025-12-11
SL-2333,summer,37.11,27.29,0.78,2025-12-11
SL-2333,winter,24.94,5.53,0.41,
SL-2334,monsoon,27.12,247.94,0.99,2025-12-03
SL-2334,summer,33.3,37.17,0.75,2025-12-10
SL-2334,winter,24.53,10.3,0.39,
SL-2335,monsoon,28.13,225.28,0.98,2025-12-03
SL-2335,summer,35.13,38.28,0.74,2025-12-26
SL-2335,winter,19.08,17.84,0.54,2026-02-10
SL-2336,monsoon,28.04,224.81,0.89,2025-12-06
SL-2336,summer,32.59,34.18,0.7,2025-12-30
SL-2336,winter,23.14,11.2,0.47,
SL-2337,monsoon,27.88,243.68,0.99,2025-12-03
SL-2337,summer,37.82,23.9,0.73,2025-12-18
SL-2337,winter,22.38,12.08,0.37,
SL-2338,monsoon,28.38,241.7,0.94,2025-12-09
SL-2338,summer,37.79,35.52,0.67,2025-12-26
SL-2338,winter,21.1,11.9,0.41,
SL-2339,monsoon,27.64,247.85,0.89,2025-12-18
SL-2339,summer,35.2,24.21,0.68,2025-12-06
SL-2339,winter,24.16,12.78,0.37,
SL-2340,monsoon,27.52,234.48,0.82,2025-12-13
SL-2340,summer,32.43,37.07,0.68,2026-01-25
SL-2340,winter,18.99,19.66,0.43,
SL-2341,monsoon,26.78,189.65,0.92,2025-12-08
SL-2341,summer,37.67,22.72,0.65,2025-12-24
SL-2341,winter,18.76,19.24,0.45,
SL-2342,monsoon,28.3,242.67,0.84,2025-12-16
SL-2342,summer,35.64,20.99,0.63,2025-12-31
SL-2342,winter,23.01,8.25,0.48,
SL-2343,monsoon,25.79,247.47,0.95,2025-12-04
SL-2343,summer,34.47,32.16,0.78,2025-12-17
SL-2343,winter,20.6,17.18,0.35,
SL-2344,monsoon,26.27,192.78,0.81,2025-12-16
SL-2344,summer,37.24,25.45,0.69,2026-01-04
SL-2344,winter,21.9,14.79,0.3,
SL-2345,monsoon,29.77,182.01,0.99,2025-12-03
SL-2345,summer,33.94,21.51,0.84,2025-12-16
SL-2345,winter,24.83,8.54,0.42,
SL-2346,monsoon,25.39,205.67,0.99,2025-12-04
SL-2346,summer,35.78,17.52,0.73,2026-01-17
SL-2346,winter,23.65,17.64,0.47,
SL-2347,monsoon,26.66,176.43,0.9,2025-12-20
SL-2347,summer,37.58,34.35,0.7,2025-12-10
SL-2347,winter,23.98,17.63,0.38,
SL-2348,monsoon,25.76,198.45,0.99,2025-12-04
SL-2348,summer,35.93,25.73,0.83,2025-12-31
SL-2348,winter,22.04,5.88,0.48,
SL-2349,monsoon,29.46,178.34,0.98,2025-12-04
SL-2349,summer,34.36,33.9,0.69,2025-12-26
SL-2349,winter,22.76,18.24,0.42,
SL-2350,monsoon,26.88,170.76,0.96,2025-12-08
SL-2350,summer,35.7,25.63,0.66,2026-01-05
SL-2350,winter,19.13,13.24,0.3,
SL-2351,monsoon,29.35,189.65,0.85,2025-12-22
SL-2351,summer,36.98,31.39,0.66,2026-01-04
SL-2351,winter,24.46,15.31,0.32,
SL-2352,monsoon,26.01,165.41,0.96,2025-12-06
SL-2352,summer,34.7,36.62,0.72,2025-12-28
SL-2352,winter,19.45,13.3,0.44,
SL-2353,monsoon,27.23,169.14,0.99,2025-12-04
SL-2353,summer,36.77,25.96,0.75,2026-01-14
SL-2353,winter,21.07,9.25,0.47,
SL-2354,monsoon,28.34,190.54,0.99,2025-12-03
SL-2354,summer,37.98,26.89,0.78,2025-12-24
SL-2354,winter,22.3,14.67,0.59,2026-01-17
SL-2355,monsoon,25.08,233.24,0.99,2025-12-04
SL-2355,summer,34.96,16.1,0.9,2025-12-18
SL-2355,winter,21.52,14.37,0.48,
SL-2356,monsoon,29.13,247.98,0.98,2025-12-03
SL-2356,summer,35.77,33.41,0.74,2025-12-26
SL-2356,winter,24.35,12.34,0.53,2025-12-06
SL-2357,monsoon,29.77,156.64,0.86,2025-12-06
SL-2357,summer,33.11,39.0,0.7,2026-01-14
SL-2357,winter,18.78,17.99,0.48,
SL-2358,monsoon,26.13,176.6,0.96,2025-12-04
SL-2358,summer,35.24,30.02,0.69,2025-12-19
SL-2358,winter,20.13,5.59,0.5,
SL-2359,monsoon,29.93,161.8,0.79,2025-12-12
SL-2359,summer,35.81,37.56,0.56,2026-02-19
SL-2359,winter,23.3,6.7,0.28,
SL-2360,monsoon,25.02,204.91,0.88,2025-12-15
SL-2360,summer,33.2,30.14,0.84,2025-12-30
SL-2360,winter,20.76,12.09,0.42,
SL-2361,monsoon,26.52,222.19,0.9,2025-12-08
SL-2361,summer,34.0,15.55,0.66,2026-02-01
SL-2361,winter,23.46,6.47,0.37,
SL-2362,monsoon,27.55,163.36,0.88,2025-12-23
SL-2362,summer,37.18,16.35,0.81,2025-12-16
SL-2362,winter,18.14,6.05,0.53,2026-02-12
SL-2363,monsoon,28.27,214.5,0.85,2025-12-22
SL-2363,summer,35.62,32.59,0.69,2026-01-22
SL-2363,winter,22.66,16.23,0.41,
SL-2364,monsoon,27.75,222.78,0.99,2025-12-03
SL-2364,summer,34.99,32.46,0.67,2025-12-20
SL-2364,winter,20.22,6.62,0.51,2025-12-19
SL-2365,monsoon,26.93,188.24,0.97,2025-12-06
SL-2365,summer,35.3,20.54,0.85,2025-12-14
SL-2365,winter,24.65,19.41,0.47,
SL-2366,monsoon,26.41,199.27,0.82,2025-12-08
SL-2366,summer,32.88,27.75,0.67,2026-01-19
SL-2366,winter,20.75,15.56,0.44,
SL-2367,monsoon,29.66,182.49,0.99,2025-12-04
SL-2367,summer,33.62,27.57,0.7,2026-01-17
SL-2367,winter,18.2,6.55,0.4,
SL-2368,monsoon,26.7,151.71,0.87,2025-12-13
SL-2368,summer,33.94,29.65,0.79,2025-12-08
SL-2368,winter,22.88,13.19,0.54,2026-01-10
SL-2369,monsoon,29.29,191.07,0.95,2025-12-08
SL-2369,summer,34.69,29.07,0.81,2026-01-03
SL-2369,winter,19.98,13.88,0.58,2025-12-24
SL-2370,monsoon,29.3,232.47,0.79,2025-12-12
SL-2370,summer,33.98,20.54,0.7,2026-01-04
SL-2370,winter,24.43,15.27,0.42,
SL-2371,monsoon,26.33,202.02,0.99,2025-12-04
SL-2371,summer,33.38,32.97,0.66,2026-01-01
SL-2371,winter,18.17,14.63,0.49,
SL-2372,monsoon,27.77,164.67,0.98,2025-12-03
SL-2372,summer,33.97,38.26,0.68,2026-01-02
SL-2372,winter,20.77,11.38,0.39,
SL-2373,monsoon,25.15,164.76,0.99,2025-12-03
SL-2373,summer,34.24,20.35,0.7,2026-01-15
SL-2373,winter,19.04,15.99,0.42,
SL-2374,monsoon,28.68,201.35,0.92,2025-12-15
SL-2374,summer,37.31,26.43,0.63,2026-02-01
SL-2374,winter,21.32,7.98,0.34,
SL-2375,monsoon,28.64,209.61,0.9,2025-12-13
SL-2375,summer,37.12,21.58,0.73,2025-12-16
SL-2375,winter,20.47,5.29,0.49,
SL-2376,monsoon,26.17,189.81,0.95,2025-12-05
SL-2376,summer,36.74,37.83,0.67,2025-12-08
SL-2376,winter,19.88,11.62,0.4,
SL-2377,monsoon,29.52,234.83,0.93,2025-12-06
SL-2377,summer,34.24,34.65,0.8,2025-12-17
SL-2377,winter,24.79,7.97,0.38,
SL-2378,monsoon,25.68,194.94,0.93,2025-12-05
SL-2378,summer,37.6,21.65,0.75,2025-12-28
SL-2378,winter,22.64,9.92,0.46,
SL-2379,monsoon,26.65,216.9,0.93,2025-12-10
SL-2379,summer,36.38,30.63,0.78,2025-12-23
SL-2379,winter,22.35,19.91,0.4,
SL-2380,monsoon,28.88,221.1,0.97,2025-12-07
SL-2380,summer,37.61,23.63,0.76,2025-12-16
SL-2380,winter,21.66,5.23,0.48,
SL-2381,monsoon,28.06,219.57,0.99,2025-12-04
SL-2381,summer,34.23,18.05,0.68,2025-12-26
SL-2381,winter,21.03,7.57,0.46,
SL-2382,monsoon,25.44,200.09,0.99,2025-12-03
SL-2382,summer,35.84,18.13,0.66,2025-12-22
SL-2382,winter,24.23,14.81,0.54,2026-01-31
SL-2383,monsoon,27.59,216.87,0.88,2025-12-06
SL-2383,summer,37.93,17.05,0.75,2025-12-10
SL-2383,winter,21.64,15.06,0.4,
SL-2384,monsoon,29.73,219.54,0.98,2025-12-03
SL-2384,summer,34.38,19.09,0.84,2025-12-17
SL-2384,winter,24.53,7.34,0.37,
SL-2385,monsoon,26.33,173.66,0.99,2025-12-03
SL-2385,summer,32.94,23.46,0.79,2025-12-28
SL-2385,winter,18.49,17.81,0.65,2025-12-06
SL-2386,monsoon,29.24,203.01,0.82,2025-12-08
SL-2386,summer,32.02,30.71,0.76,2025-12-14
SL-2386,winter,19.2,15.84,0.42,
SL-2387,monsoon,25.68,228.76,0.82,2025-12-30
SL-2387,summer,32.58,25.22,0.63,2025-12-08
SL-2387,winter,20.83,17.12,0.35,
SL-2388,monsoon,29.36,231.14,0.81,2026-01-02
SL-2388,summer,37.42,30.41,0.7,2025-12-19
SL-2388,winter,19.51,9.2,0.38,
SL-2389,monsoon,29.54,179.12,0.99,2025-12-04
SL-2389,summer,34.76,38.46,0.82,2025-12-10
SL-2389,winter,20.7,17.32,0.4,
SL-2390,monsoon,28.19,186.96,0.97,2025-12-07
SL-2390,summer,33.83,34.04,0.78,2025-12-25
SL-2390,winter,18.93,19.27,0.5,
SL-2391,monsoon,26.72,194.14,0.91,2025-12-16
SL-2391,summer,36.46,32.48,0.72,2025-12-31
SL-2391,winter,18.96,5.32,0.36,
SL-2392,monsoon,25.15,218.72,0.86,2025-12-11
SL-2392,summer,32.08,23.25,0.79,2025-12-16
SL-2392,winter,20.18,5.3,0.37,
SL-2393,monsoon,28.21,216.51,0.93,2025-12-05
SL-2393,summer,33.45,20.87,0.74,2025-12-26
SL-2393,winter,18.01,10.75,0.37,
SL-2394,monsoon,27.62,222.4,0.92,2025-12-12
SL-2394,summer,34.79,19.45,0.71,2025-12-30
SL-2394,winter,20.5,12.12,0.46,
SL-2395,monsoon,29.84,202.43,0.97,2025-12-07
SL-2395,summer,37.6,22.73,0.82,2025-12-10
SL-2395,winter,21.73,17.88,0.51,2026-01-24
SL-2396,monsoon,29.67,220.26,0.95,2025-12-08
SL-2396,summer,36.04,27.05,0.79,2025-12-11
SL-2396,winter,21.05,15.38,0.55,2026-01-30
SL-2397,monsoon,26.47,203.97,0.99,2025-12-03
SL-2397,summer,34.25,22.76,0.67,2026-01-05
SL-2397,winter,18.88,8.22,0.35,
SL-2398,monsoon,29.06,175.36,0.95,2025-12-10
SL-2398,summer,32.97,38.46,0.79,2025-12-12
SL-2398,winter,18.12,13.06,0.38,
SL-2399,monsoon,25.02,171.2,0.89,2025-12-16
SL-2399,summer,32.56,21.52,0.75,2025-12-21
SL-2399,winter,20.8,9.86,0.49,
SL-2400,monsoon,25.32,169.07,0.88,2025-12-23
SL-2400,summer,34.07,19.18,0.71,2026-01-23
SL-2400,winter,23.06,7.05,0.51,2025-12-25
SL-2401,monsoon,26.13,203.72,0.8,2025-12-15
SL-2401,summer,36.37,34.81,0.75,2025-12-18
SL-2401,winter,21.87,7.88,0.27,
SL-2402,monsoon,27.94,179.05,0.86,2025-12-20
SL-2402,summer,33.46,35.84,0.8,2025-12-13
SL-2402,winter,23.8,9.58,0.43,
SL-2403,monsoon,25.73,151.86,0.97,2025-12-04
SL-2403,summer,32.16,31.3,0.69,2026-01-13
SL-2403,winter,24.04,16.59,0.44,
SL-2404,monsoon,26.05,210.02,0.99,2025-12-03
SL-2404,summer,36.75,25.5,0.83,2025-12-18
SL-2404,winter,21.19,8.87,0.41,
SL-2405,monsoon,26.69,237.87,0.87,2025-12-22
SL-2405,summer,36.94,16.4,0.71,2026-01-12
SL-2405,winter,20.39,18.3,0.45,
SL-2406,monsoon,26.34,202.82,0.91,2025-12-15
SL-2406,summer,35.31,25.61,0.68,2026-01-18
SL-2406,winter,18.88,17.23,0.43,
SL-2407,monsoon,27.46,194.27,0.99,2025-12-03
SL-2407,summer,35.84,19.87,0.66,2025-12-21
SL-2407,winter,20.08,12.43,0.42,
SL-2408,monsoon,29.24,163.06,0.98,2025-12-06
SL-2408,summer,34.4,38.06,0.8,2025-12-09
SL-2408,winter,22.93,14.62,0.51,2025-12-30
SL-2409,monsoon,26.44,234.63,0.91,2025-12-06
SL-2409,summer,33.46,16.56,0.78,2025-12-31
SL-2409,winter,22.04,13.17,0.49,
SL-2410,monsoon,28.77,215.54,0.99,2025-12-04
SL-2410,summer,35.37,20.12,0.82,2025-12-29
SL-2410,winter,18.97,17.97,0.55,2026-02-21
SL-2411,monsoon,28.28,181.88,0.9,2025-12-11
SL-2411,summer,33.18,19.23,0.79,2025-12-18
SL-2411,winter,18.04,14.39,0.51,2025-12-25
SL-2412,monsoon,26.1,165.2,0.87,2025-12-25
SL-2412,summer,37.7,15.96,0.71,2025-12-09
SL-2412,winter,20.54,19.65,0.37,
SL-2413,monsoon,27.75,187.83,0.98,2025-12-06
SL-2413,summer,34.97,20.42,0.8,2025-12-25
SL-2413,winter,18.51,18.91,0.35,
SL-2414,monsoon,27.42,177.59,0.99,2025-12-04
SL-2414,summer,35.3,22.79,0.78,2025-12-14
SL-2414,winter,20.11,7.18,0.5,
SL-2415,monsoon,25.91,159.7,0.89,2025-12-21
SL-2415,summer,34.61,17.59,0.79,2026-01-06
SL-2415,winter,20.46,8.74,0.46,
SL-2416,monsoon,26.79,221.46,0.88,2025-12-12
SL-2416,summer,33.5,27.99,0.69,2025-12-05
SL-2416,winter,24.05,18.69,0.54,2025-12-18
SL-2417,monsoon,28.43,189.6,0.8,2025-12-09
SL-2417,summer,35.32,30.01,0.61,2026-01-03
SL-2417,winter,24.7,11.6,0.36,
SL-2418,monsoon,28.11,167.23,0.99,2025-12-03
SL-2418,summer,36.4,26.17,0.7,2026-01-10
SL-2418,winter,22.49,18.51,0.36,
SL-2419,monsoon,27.43,199.01,0.88,
SL-2419,summer,35.34,22.08,0.73,
SL-2419,winter,23.52,7.86,0.4,
SL-2420,monsoon,28.17,227.25,0.87,2025-12-08
SL-2420,summer,35.59,24.62,0.83,2025-12-30
SL-2420,winter,21.64,18.66,0.54,2026-02-05
SL-2421,monsoon,28.15,222.08,0.99,2025-12-03
SL-2421,summer,36.82,18.9,0.68,2025-12-17
SL-2421,winter,24.56,11.51,0.38,
SL-2422,monsoon,25.35,164.3,0.93,2025-12-04
SL-2422,summer,34.75,16.01,0.79,2025-12-10
SL-2422,winter,23.71,16.99,0.45,
SL-2423,monsoon,25.16,199.84,0.89,
SL-2423,summer,36.12,20.11,0.76,
SL-2423,winter,24.79,5.1,0.46,
SL-2424,monsoon,29.73,239.67,0.93,2025-12-04
SL-2424,summer,36.89,37.44,0.69,2025-12-05
SL-2424,winter,24.62,6.93,0.47,
SL-2425,monsoon,25.62,226.5,0.91,2025-12-13
SL-2425,summer,33.74,24.86,0.75,2025-12-22
SL-2425,winter,19.14,18.05,0.36,
SL-2426,monsoon,26.68,161.63,0.99,2025-12-03
SL-2426,summer,36.54,34.31,0.82,2025-12-18
SL-2426,winter,22.72,7.14,0.51,2025-12-24
SL-2427,monsoon,26.08,213.97,0.74,2025-12-16
SL-2427,summer,33.39,16.83,0.65,2026-01-13
SL-2427,winter,20.04,7.53,0.35,
SL-2428,monsoon,28.97,222.63,0.81,2026-01-03
SL-2428,summer,32.66,31.84,0.58,2026-02-10
SL-2428,winter,24.4,14.74,0.34,
SL-2429,monsoon,28.48,152.22,0.87,2025-12-21
SL-2429,summer,36.37,29.46,0.78,2026-01-04
SL-2429,winter,21.89,19.13,0.45,
SL-2430,monsoon,29.86,175.85,0.86,2025-12-26
SL-2430,summer,37.28,34.19,0.77,2025-12-07
SL-2430,winter,24.08,16.6,0.47,
SL-2431,monsoon,28.6,170.5,0.9,2025-12-15
SL-2431,summer,34.35,33.06,0.74,2025-12-30
SL-2431,winter,18.34,5.22,0.44,
SL-2432,monsoon,29.71,167.37,0.96,2025-12-07
SL-2432,summer,34.34,38.13,0.66,2025-12-18
SL-2432,winter,22.07,16.04,0.45,
SL-2433,monsoon,29.25,238.32,0.99,2025-12-03
SL-2433,summer,37.63,16.96,0.78,2025-12-09
SL-2433,winter,21.48,13.1,0.49,
SL-2434,monsoon,26.8,154.23,0.91,2025-12-18
SL-2434,summer,32.2,32.55,0.79,2025-12-12
SL-2434,winter,23.7,14.28,0.53,2025-12-17
SL-2435,monsoon,29.29,164.94,0.99,2025-12-04
SL-2435,summer,32.12,24.17,0.74,2026-01-06
SL-2435,winter,18.49,13.52,0.42,
SL-2436,monsoon,29.9,176.23,0.99,2025-12-03
SL-2436,summer,35.08,38.34,0.83,2025-12-18
SL-2436,winter,23.93,15.48,0.48,
SL-2437,monsoon,28.37,175.36,0.99,
SL-2437,summer,37.27,29.32,0.68,
SL-2437,winter,24.18,11.11,0.39,
SL-2438,monsoon,27.68,210.47,0.79,2025-12-18
SL-2438,summer,33.79,29.36,0.67,2026-01-08
SL-2438,winter,19.2,5.97,0.34,
SL-2439,monsoon,28.69,232.56,0.96,2025-12-09
SL-2439,summer,37.35,31.0,0.81,2025-12-15
SL-2439,winter,19.48,16.45,0.51,2026-02-02
SL-2440,monsoon,27.85,158.22,0.87,2025-12-18
SL-2440,summer,32.5,30.55,0.82,2025-12-14
SL-2440,winter,18.03,6.47,0.47,
SL-2441,monsoon,29.75,210.76,0.99,2025-12-04
SL-2441,summer,37.63,34.36,0.76,2025-12-25
SL-2441,winter,22.54,15.14,0.39,
SL-2442,monsoon,26.53,247.32,0.99,2025-12-03
SL-2442,summer,35.62,18.41,0.85,2025-12-11
SL-2442,winter,24.5,6.14,0.58,2026-01-06
SL-2443,monsoon,25.12,249.2,0.98,2025-12-06
SL-2443,summer,32.56,34.37,0.72,2026-01-18
SL-2443,winter,18.97,9.5,0.53,2026-02-17
SL-2444,monsoon,27.89,220.01,0.9,2025-12-12
SL-2444,summer,33.74,22.94,0.59,2026-01-05
SL-2444,winter,24.65,19.1,0.42,
SL-2445,monsoon,25.4,176.97,0.94,2025-12-11
SL-2445,summer,37.18,24.07,0.66,2026-01-13
SL-2445,winter,20.28,12.7,0.41,
SL-2446,monsoon,27.72,203.42,0.85,2025-12-25
SL-2446,summer,34.42,15.99,0.67,2026-01-01
SL-2446,winter,20.3,9.88,0.45,
SL-2447,monsoon,29.52,153.99,0.92,2025-12-08
SL-2447,summer,36.13,36.52,0.81,2025-12-12
SL-2447,winter,22.05,18.8,0.39,
SL-2448,monsoon,27.94,243.71,0.74,2025-12-22
SL-2448,summer,34.85,37.03,0.69,2025-12-09
SL-2448,winter,23.23,15.92,0.29,
SL-2449,monsoon,26.6,173.05,0.99,2025-12-03
SL-2449,summer,33.57,34.92,0.87,2025-12-19
SL-2449,winter,22.96,8.3,0.6,2025-12-14
SL-2450,monsoon,28.27,151.13,0.96,2025-12-07
SL-2450,summer,32.37,35.31,0.67,2026-01-22
SL-2450,winter,23.84,15.46,0.45,
SL-2451,monsoon,28.52,215.34,0.92,2025-12-13
SL-2451,summer,35.64,33.44,0.63,2026-01-13
SL-2451,winter,21.63,19.67,0.25,
SL-2452,monsoon,28.39,207.28,0.8,2025-12-28
SL-2452,summer,32.14,32.2,0.69,2026-01-13
SL-2452,winter,20.57,8.85,0.38,
SL-2453,monsoon,27.48,235.58,0.87,2025-12-25
SL-2453,summer,36.43,24.77,0.85,2025-12-27
SL-2453,winter,22.61,19.7,0.43,
SL-2454,monsoon,26.41,182.71,0.97,2025-12-07
SL-2454,summer,36.49,20.98,0.75,2025-12-17
SL-2454,winter,21.27,14.6,0.43,
SL-2455,monsoon,29.94,240.95,0.85,2025-12-15
SL-2455,summer,37.81,39.2,0.68,2026-01-22
SL-2455,winter,21.42,6.51,0.45,
SL-2456,monsoon,26.65,220.35,0.99,2025-12-03
SL-2456,summer,37.77,24.1,0.66,2026-01-31
SL-2456,winter,18.22,15.8,0.48,
SL-2457,monsoon,27.8,243.01,0.86,2025-12-22
SL-2457,summer,37.1,35.05,0.7,2025-12-28
SL-2457,winter,24.16,19.59,0.46,
SL-2458,monsoon,27.71,231.33,0.99,2025-12-04
SL-2458,summer,34.37,22.26,0.75,2025-12-24
SL-2458,winter,18.99,11.09,0.42,
SL-2459,monsoon,29.68,170.81,0.9,2025-12-18
SL-2459,summer,37.68,18.91,0.84,2025-12-18
SL-2459,winter,20.0,16.2,0.48,
SL-2460,monsoon,29.9,185.82,0.87,2025-12-06
SL-2460,summer,33.83,15.73,0.7,2025-12-24
SL-2460,winter,24.55,13.32,0.46,
SL-2461,monsoon,27.04,205.96,0.78,2025-12-24
SL-2461,summer,35.35,26.23,0.73,2026-01-15
SL-2461,winter,20.03,14.3,0.31,
SL-2462,monsoon,26.51,236.36,0.87,2025-12-18
SL-2462,summer,35.48,28.6,0.58,2026-02-13
SL-2462,winter,24.63,18.64,0.43,
SL-2463,monsoon,28.05,185.83,0.96,2025-12-07
SL-2463,summer,32.02,27.98,0.72,2025-12-12
SL-2463,winter,18.07,12.4,0.41,
SL-2464,monsoon,25.25,161.32,0.94,2025-12-11
SL-2464,summer,36.55,28.51,0.66,2026-01-25
SL-2464,winter,22.0,16.31,0.33,
SL-2465,monsoon,25.86,239.21,0.99,2025-12-04
SL-2465,summer,32.71,38.54,0.81,2025-12-24
SL-2465,winter,18.87,7.8,0.55,2025-12-17
SL-2466,monsoon,29.21,184.57,0.99,2025-12-04
SL-2466,summer,37.44,32.7,0.82,2025-12-20
SL-2466,winter,23.33,18.5,0.54,2026-02-03
SL-2467,monsoon,27.26,192.6,0.98,2025-12-03
SL-2467,summer,36.73,33.44,0.82,2025-12-20
SL-2467,winter,23.51,13.11,0.4,
SL-2468,monsoon,25.62,153.43,0.99,2025-12-03
SL-2468,summer,32.13,36.94,0.75,2026-01-15
SL-2468,winter,24.54,5.99,0.45,
SL-2469,monsoon,25.73,209.4,0.99,2025-12-04
SL-2469,summer,35.35,39.78,0.62,2025-12-28
SL-2469,winter,22.29,13.4,0.48,
SL-2470,monsoon,27.68,242.09,0.93,2025-12-08
SL-2470,summer,33.16,35.53,0.85,2025-12-22
SL-2470,winter,24.99,9.67,0.54,2026-01-21
SL-2471,monsoon,28.04,243.3,0.96,2025-12-07
SL-2471,summer,35.13,16.73,0.8,2025-12-05
SL-2471,winter,20.3,10.47,0.46,
SL-2472,monsoon,27.16,170.2,0.9,2025-12-10
SL-2472,summer,37.5,15.27,0.89,2025-12-04
SL-2472,winter,22.23,14.13,0.44,
SL-2473,monsoon,25.44,194.8,0.94,2025-12-06
SL-2473,summer,37.91,25.82,0.65,2026-01-12
SL-2473,winter,18.21,9.63,0.45,
SL-2474,monsoon,28.62,238.95,0.99,2025-12-03
SL-2474,summer,35.22,35.86,0.77,2025-12-16
SL-2474,winter,19.5,10.89,0.52,2026-01-04
SL-2475,monsoon,28.87,167.71,0.93,2025-12-09
SL-2475,summer,36.21,19.1,0.83,2025-12-07
SL-2475,winter,20.3,9.32,0.4,
SL-2476,monsoon,27.84,221.32,0.99,2025-12-04
SL-2476,summer,36.06,25.75,0.8,2025-12-14
SL-2476,winter,22.94,14.82,0.37,
SL-2477,monsoon,27.07,223.0,0.9,2025-12-16
SL-2477,summer,35.06,37.31,0.67,2026-01-30
SL-2477,winter,20.57,10.24,0.36,
SL-2478,monsoon,26.7,199.5,0.99,2025-12-03
SL-2478,summer,36.9,31.29,0.72,2025-12-29
SL-2478,winter,24.53,6.33,0.41,
SL-2479,monsoon,25.33,198.63,0.99,2025-12-03
SL-2479,summer,32.53,37.86,0.68,2026-01-13
SL-2479,winter,18.3,12.32,0.47,
SL-2480,monsoon,29.5,181.75,0.78,2025-12-09
SL-2480,summer,35.8,17.92,0.59,2026-02-03
SL-2480,winter,20.17,8.55,0.29,
SL-2481,monsoon,25.6,216.66,0.99,
SL-2481,summer,33.69,27.36,0.79,
SL-2481,winter,18.53,9.42,0.36,
SL-2482,monsoon,27.2,209.84,0.87,2025-12-25
SL-2482,summer,33.81,15.99,0.69,2025-12-09
SL-2482,winter,21.99,10.03,0.48,
SL-2483,monsoon,28.7,235.74,0.89,2025-12-21
SL-2483,summer,37.08,28.25,0.83,2025-12-08
SL-2483,winter,20.52,11.54,0.36,
SL-2484,monsoon,28.53,152.67,0.79,
SL-2484,summer,37.74,21.69,0.68,
